지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,2015-04-13 9:00,12.8,,5.3,70,36,5.3,-1.9,1011.1,1021.4,1,1.34,,,6,3,AsCi,28,2000,0,,16.7,13.3,11.1,11.5,11.4
108,2015-04-13 10:00,14.2,,6.4,70,35,5.7,-1,1010.5,1020.7,1,1.95,,,3,1,ScAs,10,2000,,,22.8,15.7,11.9,11.6,11.3
108,2015-04-13 11:00,14.8,,7.1,70,37,6.2,0.2,1009.6,1019.9,1,2.37,,,5,5,As,28,2000,,,24.4,17.7,13,11.8,11.3
108,2015-04-13 12:00,16.4,,6.4,50,34,6.3,0.4,1008.5,1018.7,1,2.59,,,8,7,ScAc,10,2000,,,29,19.4,14.3,12.3,11.3
108,2015-04-13 13:00,17,,5,50,34,6.6,1,1007.6,1017.7,0.6,2.26,,,9,9,ScAc,10,2000,,,26.5,20.7,15.6,12.9,11.4
108,2015-04-13 14:00,16.8,,5.5,50,36,6.9,1.6,1006.8,1016.9,0.4,1.4,,,10,6,ScAs,10,2000,,,23.7,20.2,16.3,13.5,11.6
108,2015-04-13 15:00,17.1,,6,70,35,6.8,1.4,1005.7,1015.8,0.2,1.23,,,10,8,ScAs,10,2000,0,,23.6,19.8,16.5,14,11.8
108,2015-04-13 16:00,16,,6,70,39,7.1,2,1005.1,1015.2,0,0.65,,,10,8,ScAs,10,2000,,,19.1,18.5,16.6,14.3,11.9
108,2015-04-13 17:00,14.6,0,6.9,70,48,7.9,3.6,1005,1015.2,0,0.25,,,10,8,ScAs,10,1800,,1,15.7,16.6,16.1,14.5,12.1
108,2015-04-13 18:00,12.1,0,8.3,70,60,8.4,4.5,1005.3,1015.6,0,0.23,,,10,6,ScAs,10,1800,,1,13,14.9,15.4,14.5,12.3
108,2015-04-13 19:00,10.2,0.5,5.1,70,79,9.8,6.7,1005.2,1015.6,0,0.08,,,10,6,StAs,10,1300,,1,11,13,14.6,14.3,12.4
108,2015-04-13 20:00,9.2,0.5,4.8,70,81,9.4,6.1,1004.9,1015.3,0,0,,,10,8,StNs,10,1500,,1,10.1,11.9,13.8,14,12.4
108,2015-04-13 21:00,8.4,1,6.1,70,83,9.1,5.6,1005,1015.4,,,,,10,8,StNs,8,1100,1,1,9.4,11.1,13.1,13.7,12.3
108,2015-04-13 22:00,7.9,2,4.5,70,87,9.2,5.8,1004.7,1015.2,,,,,10,8,StNs,8,1100,,1,9.1,10.5,12.5,13.4,12.3
108,2015-04-13 23:00,7.5,1.5,3.9,90,90,9.3,5.9,1003.9,1014.4,,,,,10,8,StNs,8,1100,,1,8.8,10,12,13,12.3
108,2015-04-14 0:00,7.4,1,3.2,70,88,9,5.5,1003.1,1013.6,,,,,10,8,StNs,8,1100,,1,8.7,9.7,11.6,12.7,12.2
108,2015-04-14 1:00,7.4,0.5,2.7,90,87,8.9,5.3,1002.3,1012.8,,,,,10,8,StNs,8,1100,,1,8.6,9.6,11.3,12.4,12
108,2015-04-14 2:00,7.4,0.5,2.7,70,86,8.8,5.2,1001.6,1012,,,,,10,8,StNs,8,900,,1901,8.5,9.5,11,12.2,11.9
108,2015-04-14 3:00,7.2,0.5,1.7,50,91,9.2,5.8,1000.9,1011.4,,,,,10,8,StNs,8,600,1,1901,8.5,9.3,10.8,12,11.8
108,2015-04-14 4:00,7.2,1,1.8,20,94,9.5,6.2,1000.2,1010.6,,,,,10,8,StNs,8,600,,1901,8.5,9.3,10.6,11.7,11.7
108,2015-04-14 5:00,7.1,0,1.6,50,91,9.2,5.7,999.6,1010,,,,,10,7,StNs,10,700,,1901,8.5,9.2,10.4,11.6,11.6
108,2015-04-14 6:00,7.2,0,2.7,50,90,9.1,5.6,999.2,1009.6,,,,,10,6,ScAs,10,800,,1901,8.4,9.1,10.3,11.4,11.5
108,2015-04-14 7:00,7.3,0.5,3.4,70,88,9,5.4,999.5,1009.9,0,0.05,,,10,7,ScAs,10,500,,1901,8.3,9.1,10.2,11.3,11.4
108,2015-04-14 8:00,6.9,2,3.2,70,90,8.9,5.3,999.9,1010.4,0,0.11,,,10,8,StNs,8,700,,1901,8.3,8.9,10.1,11.1,11.3
108,2015-04-14 9:00,7.2,1.5,3.6,70,90,9.1,5.6,999.8,1010.2,0,0.36,,,10,8,ScAs,10,900,1,1901,10.2,9.4,9.9,11,11.2
108,2015-04-14 10:00,7,1,4.4,70,89,8.9,5.3,1000.1,1010.6,0,0.35,,,10,7,ScAs,10,800,,1901,9.8,9.6,10.1,10.9,11
108,2015-04-14 11:00,7.2,1,3.7,70,89,9,5.5,999.8,1010.2,0,0.58,,,10,6,StNs,8,900,,1901,11.6,10.2,10.2,10.9,11
108,2015-04-14 12:00,6.7,0.5,4,70,89,8.7,5,999.3,1009.8,0,0.53,,,10,6,ScAs,10,800,,1901,10.4,10.3,10.5,10.9,10.9
108,2015-04-14 13:00,7.1,0.5,4,70,88,8.8,5.2,998.7,1009.1,0,0.84,,,10,7,StNs,8,1200,,1901,12.7,11.1,10.7,11,10.9
108,2015-04-14 14:00,7.8,0,3.2,50,85,9,5.4,998.3,1008.7,0,0.91,,,10,5,StNs,8,1200,,1,13.6,12.1,11.1,11.1,10.8
108,2015-04-14 15:00,7.8,0,2.7,50,86,9,5.5,997.7,1008.1,0,0.5,,,10,6,StNs,8,1200,1,1,12.6,11.6,11.3,11.3,10.8
108,2015-04-14 16:00,7.7,0,2.6,50,88,9.2,5.8,997.1,1007.5,0,0.43,,,10,6,StNs,8,1200,,1,11.3,11.3,11.4,11.4,10.9
108,2015-04-14 17:00,7.6,0,2.4,50,87,9,5.5,996.7,1007.1,0,0.38,,,10,4,ScAs,10,1200,,1,11.3,11.2,11.3,11.4,10.9
108,2015-04-14 18:00,7.4,0.5,1.7,50,90,9.2,5.8,996.6,1007,0,0.2,,,10,4,ScAs,10,1500,,1,10,10.6,11.2,11.4,10.9
108,2015-04-14 19:00,6.7,0.5,3.3,50,94,9.2,5.7,996.9,1007.3,0,0.09,,,10,6,ScAs,8,1100,,1,8.9,9.8,11,11.4,10.9
108,2015-04-14 20:00,6.3,0,1.7,50,95,9,5.5,997,1007.5,0,0,,,10,6,ScAs,8,1400,,1,8.4,9.3,10.6,11.3,10.9
108,2015-04-14 21:00,6,0,2.8,20,94,8.8,5.1,997.3,1007.8,,,,,10,6,ScAs,10,1100,1,1,8,8.9,10.3,11.2,10.9
108,2015-04-14 22:00,5.9,,1.6,50,92,8.5,4.6,997.1,1007.6,,,,,,,,,900,,19,7.5,8.6,10,11,10.9
108,2015-04-14 23:00,5.8,,1.6,20,91,8.4,4.4,997,1007.5,,,,,,,,,800,,19,7.2,8.2,9.7,10.9,10.8
108,2015-04-15 0:00,5.8,0,2.1,320,89,8.2,4.1,996.9,1007.4,,,,,10,8,ScAs,8,800,,1901,7.3,8.1,9.5,10.7,10.7
108,2015-04-15 1:00,5.8,0.5,1.6,290,92,8.4,4.5,996.9,1007.4,,,,,10,6,ScAs,8,900,,1901,7.4,8.1,9.4,10.6,10.7
108,2015-04-15 2:00,5.6,0.5,2.4,270,95,8.6,4.8,997.1,1007.6,,,,,10,8,ScAs,8,700,,1901,7.2,7.9,9.2,10.4,10.6
108,2015-04-15 3:00,5.7,0,0.9,50,96,8.8,5.1,997.1,1007.6,,,,,10,8,ScAs,8,900,1,1901,7.4,8,9.1,10.3,10.5
108,2015-04-15 4:00,5.8,0,0.7,340,96,8.8,5.2,997.5,1008,,,,,10,6,ScAs,8,900,,1901,7.5,8,9.1,10.2,10.5
108,2015-04-15 5:00,6.1,,2.8,270,92,8.6,4.8,997,1007.5,,,,,10,6,ScAs,10,700,,19,7.4,8,9,10.1,10.4
108,2015-04-15 6:00,6.4,,2.7,250,93,8.9,5.3,996.4,1006.8,0,0,,,8,8,Sc,10,500,,19,6.8,7.9,9,10,10.3
108,2015-04-15 7:00,6.5,,1.7,230,93,9,5.4,997.4,1007.8,0,0.08,,,8,8,Sc,10,500,,19,7.8,7.9,8.9,9.9,10.2
108,2015-04-15 8:00,7.3,,3.8,230,87,8.8,5.2,998.1,1008.5,0,0.24,,,9,9,Sc,10,600,,19,9.3,8.8,9,9.8,10.2
108,2015-04-15 9:00,8.1,,4,230,81,8.7,5,998.3,1008.7,0,0.5,,,8,8,Sc,10,900,1,19,11.7,9.8,9.2,9.8,10.1
108,2015-04-15 10:00,9.2,,3.3,230,75,8.7,4.9,998.9,1009.2,0.4,0.94,,,7,7,Sc,10,900,,19,15.5,11.7,9.7,9.9,10.2
108,2015-04-15 11:00,10.9,,3.4,200,68,8.8,5.2,998.9,1009.2,0.9,1.75,,,5,5,Sc,10,1000,,19,21.1,15.1,10.7,10.2,10.2
108,2015-04-15 12:00,12.7,,3.6,250,64,9.3,6,998.3,1008.5,1,1.95,,,4,4,Sc,10,1100,,,23,16.8,12,10.6,10.2
108,2015-04-15 13:00,14.2,,5.1,250,55,8.8,5.2,998.4,1008.5,1,2.52,,,4,3,ScCi,10,1100,,,23.5,19.2,13.3,11.2,10.3
108,2015-04-15 14:00,15.7,,2.8,250,51,9,5.5,998,1008.1,1,2.59,,,1,0,Ci,,1000,,,26.3,20.4,14.6,11.8,10.5
108,2015-04-15 15:00,16.4,,4,230,51,9.5,6.2,997.6,1007.6,1,2.25,,,1,0,Ci,,800,1,40,24.6,20.5,15.7,12.6,10.7
108,2015-04-15 16:00,16.8,,3.4,200,47,9,5.4,997.1,1007.1,1,1.76,,,3,0,Ci,,800,,40,21.7,19.8,16.2,13.2,11
108,2015-04-15 17:00,16.3,,4.6,200,47,8.7,4.9,997.1,1007.1,1,1.15,,,2,0,Ci,,900,,40,16.8,18.4,16.3,13.7,11.2
108,2015-04-15 18:00,15.7,,4.7,250,49,8.7,5,997.8,1007.9,1,0.59,,,2,0,Ci,,900,,40,14.2,16.6,15.8,14,11.5
108,2015-04-15 19:00,14.8,,3.5,250,62,10.4,7.5,998.4,1008.6,0.2,0.18,,,,,,,800,,40,12.5,14.9,15.1,14,11.6
108,2015-04-15 20:00,13.8,,2.7,250,74,11.6,9.2,999.1,1009.3,0,0.01,,,,,,,600,,40,11.5,13.5,14.4,13.9,11.8
108,2015-04-15 21:00,13.1,,3,200,69,10.4,7.5,999.4,1009.6,,,,,1,0,Ci,,600,0,40,10.6,12.6,13.7,13.6,11.9
108,2015-04-15 22:00,12.3,,0.6,270,68,9.7,6.5,999.9,1010.1,,,,,,,,,600,,40,9.6,11.6,13.1,13.3,11.9
108,2015-04-15 23:00,11.7,,0.7,50,73,10,7,1000,1010.3,,,,,,,,,600,,40,9.1,10.9,12.5,13.1,11.9
108,2015-04-16 0:00,10.9,,1.6,70,73,9.5,6.2,1000.1,1010.4,,,,,1,0,Ci,,600,,40,8.7,10.4,12,12.8,11.9
108,2015-04-16 1:00,10.8,,0.8,50,70,9,5.5,1000.1,1010.4,,,,,,,,,600,,40,8.2,10,11.6,12.5,11.8
108,2015-04-16 2:00,10.1,,2,50,74,9.1,5.6,999.3,1009.6,,,,,,,,,600,,40,7.8,9.5,11.2,12.2,11.7
108,2015-04-16 3:00,10,,3,70,74,9,5.5,998,1008.3,,,,,2,0,Ci,,500,0,40,7.6,9.3,10.8,11.9,11.6
108,2015-04-16 4:00,9.7,,2.8,70,74,8.8,5.2,997.2,1007.5,,,,,1,0,Ci,,500,,40,7.4,9,10.6,11.7,11.5
108,2015-04-16 5:00,9.4,,3.4,70,72,8.4,4.5,996.7,1007,,,,,1,0,Ci,,600,,40,7.1,8.6,10.3,11.5,11.4
108,2015-04-16 6:00,9.4,,3.5,70,69,8.1,3.9,996.4,1006.7,0,0,,,1,0,Ci,,700,,40,7.1,8.6,10,11.3,11.3
108,2015-04-16 7:00,10.2,,2.6,70,63,7.8,3.4,995.8,1006.1,0,0.17,,,4,0,Ci,,900,,40,8.5,8.9,9.8,11.1,11.2
108,2015-04-16 8:00,11.4,,1.8,90,56,7.5,2.9,995.7,1005.9,0,0.27,,,10,2,ScAs,10,1400,,40,10.7,10.3,10,11,11.1
108,2015-04-16 9:00,12.4,,1.9,70,55,7.8,3.5,995.5,1005.7,0,0.19,,,10,3,ScAs,10,1200,0,,11,11,10.4,10.9,11.1
108,2015-04-16 10:00,14,,5.1,200,59,9.4,6.1,995.2,1005.3,0,0.21,,,10,3,ScAs,10,1300,,,11.8,11.6,10.7,11,11
108,2015-04-16 11:00,14.5,,7.1,230,66,10.9,8.2,994.4,1004.5,0,0.51,,,10,5,ScAs,10,1000,,,13,13.1,11.1,11.1,11
108,2015-04-16 12:00,12.5,0.5,6.8,250,77,11.1,8.5,994.6,1004.8,0,0.09,,,10,8,ScAs,10,700,,711901,11.6,12.2,11.4,11.2,10.9
108,2015-04-16 13:00,10.4,2,3.3,250,94,11.8,9.4,995.9,1006.2,0,0.07,,,10,7,CuScAs,8,300,,71190401,11.2,11.4,11.3,11.3,10.9
108,2015-04-16 14:00,10.3,3,3.3,270,97,12.1,9.8,996.3,1006.6,0,0.12,,,10,8,StNs,8,200,,1901,10.8,11.2,11.2,11.4,10.9
108,2015-04-16 15:00,9,1.5,6.7,250,87,9.9,6.9,996.5,1006.8,0,0.1,,,10,8,ScAs,10,900,1,711901,9.9,10.5,11,11.3,10.9
108,2015-04-16 16:00,8.6,,4.1,250,88,9.8,6.7,997.2,1007.5,0,0.35,,,8,8,Sc,10,1100,,19,11.7,10.8,10.9,11.3,10.9
108,2015-04-16 17:00,10.9,,4.7,270,60,7.8,3.4,997.8,1008.1,0.7,0.95,,,6,6,Sc,10,2000,,,11.7,11.9,11.1,11.3,10.9
108,2015-04-16 18:00,10.6,,5,250,62,7.9,3.6,997.9,1008.2,0.4,0.43,,,4,4,Sc,10,1900,,,10,11.5,11.3,11.3,10.9
108,2015-04-16 19:00,9.5,,5.2,250,64,7.6,3,998.4,1008.7,0,0.18,,,0,0,,,1600,,42,8.1,10.4,11.1,11.3,10.9
108,2015-04-16 20:00,8.7,,3.8,250,69,7.7,3.3,999.2,1009.6,0,0,,,0,0,,,1800,,42,7,9.2,10.6,11.2,10.8
108,2015-04-16 21:00,8.5,,3.7,250,65,7.2,2.2,1000.7,1011.1,,,,,0,0,,,1600,1,42,6.3,8.4,10.1,11.1,10.8
108,2015-04-16 22:00,8.1,,3.4,270,65,7,1.9,1001.6,1012,,,,,0,0,,,2000,,42,5.8,7.9,9.6,10.9,10.8
108,2015-04-16 23:00,7.7,,2.2,250,64,6.7,1.3,1002.5,1012.9,,,,,0,0,,,2000,,42,5.4,7.4,9.3,10.6,10.7
108,2015-04-17 0:00,6.9,,1.6,250,67,6.6,1.1,1003.4,1013.9,,,,,0,0,,,1900,,42,4.7,6.7,9,10.4,10.6
108,2015-04-17 1:00,6.7,,1.9,270,63,6.2,0.1,1003.7,1014.2,,,,,0,0,,,2000,,42,4.3,6.3,8.6,10.1,10.5
108,2015-04-17 2:00,5.7,,1.9,250,69,6.3,0.4,1003.8,1014.4,,,,,,,,,1900,,42,3.7,5.6,8.2,9.8,10.3
108,2015-04-17 3:00,6,,1.9,340,58,5.4,-1.6,1003.8,1014.3,,,,,0,0,,,2000,1,,3.3,5.2,7.9,9.6,10.2
108,2015-04-17 4:00,5.4,,0.6,290,63,5.7,-1,1003.9,1014.5,,,,,0,0,,,2000,,,3,4.9,7.5,9.4,10.1
108,2015-04-17 5:00,5.1,,1.2,270,69,6.1,-0.1,1004.1,1014.7,,,,,0,0,,,2000,,,2.7,4.5,7.2,9.2,10
108,2015-04-17 6:00,5,,2.7,230,72,6.2,0.3,1004.7,1015.3,0,0.01,,,2,0,Ci,,2000,,,2.8,4.3,6.9,8.9,9.8
108,2015-04-17 7:00,6.3,,2.1,230,70,6.7,1.2,1005.3,1015.8,0.5,0.24,,,3,0,Ci,,2000,,,4.8,5.3,6.8,8.8,9.7
108,2015-04-17 8:00,7.8,,3.1,200,66,7,1.8,1005.8,1016.3,1,0.82,,,3,0,Ci,,2000,,,11,8.3,7.2,8.7,9.6
108,2015-04-17 9:00,9.7,,3.2,230,57,6.8,1.5,1006.2,1016.6,1,1.39,,,0,0,,,2000,1,,16.7,11.9,8.1,8.8,9.6
108,2015-04-17 10:00,11.8,,4,230,47,6.5,0.8,1005.9,1016.2,1,2,,,0,0,,,2000,,,21.1,15.3,9.4,9,9.5
108,2015-04-17 11:00,13.7,,4.6,230,40,6.2,0.3,1006.5,1016.7,1,2.47,,,0,0,,,2000,,,23.9,17.6,11.1,9.4,9.5
108,2015-04-17 12:00,14.7,,7,250,33,5.5,-1.4,1006.3,1016.5,1,2.77,,,0,0,,,2000,,,24.4,18.8,12.5,10.1,9.5
108,2015-04-17 13:00,15.1,,7.9,230,27,4.6,-3.7,1006.5,1016.7,1,2.89,,,0,0,,,2000,,,24.1,19.4,13.8,10.9,9.7
108,2015-04-17 14:00,15.5,,5.9,270,25,4.4,-4.4,1006.2,1016.4,1,2.79,,,0,0,,,2000,,,24.2,19.7,14.8,11.6,9.9
108,2015-04-17 15:00,15.9,,6.7,230,24,4.3,-4.6,1006.3,1016.5,1,2.52,,,0,0,,,2000,1,,23,19.3,15.4,12.3,10.2
108,2015-04-17 16:00,15.2,,7.5,230,24,4.2,-5.2,1006.3,1016.5,1,2.04,,,0,0,,,2000,,,19,17.6,15.6,12.9,10.5
108,2015-04-17 17:00,14.7,,5.6,230,26,4.3,-4.6,1006.5,1016.7,1,1.45,,,0,0,,,2000,,,13.2,16.1,15.4,13.2,10.8
108,2015-04-17 18:00,14.1,,4.8,250,28,4.5,-4.1,1006.5,1016.7,1,0.82,,,0,0,,,2000,,,11.5,14.7,14.8,13.4,11.1
108,2015-04-17 19:00,12.4,,4.3,290,35,5,-2.6,1006.3,1016.6,0.6,0.24,,,,,,,2000,,,9.3,12.9,14,13.3,11.2
108,2015-04-17 20:00,11.2,,2.8,250,38,5,-2.6,1006.8,1017.2,0,0,,,,,,,2000,,,8,11.2,13.1,13.1,11.3
108,2015-04-17 21:00,10.7,,3.2,250,42,5.4,-1.7,1007.6,1018,,,,,0,0,,,2000,1,,7.2,10,12.2,12.8,11.4
108,2015-04-17 22:00,9.8,,2.1,270,47,5.7,-0.9,1008,1018.4,,,,,,,,,2000,,,6.6,9.2,11.5,12.4,11.4
108,2015-04-17 23:00,9.1,,1.9,270,48,5.6,-1.3,1008,1018.4,,,,,,,,,2000,,,6,8.5,10.9,12.1,11.3
108,2015-04-18 0:00,8.2,,1,250,49,5.4,-1.8,1007.8,1018.3,,,,,0,0,,,2000,,,5.4,7.6,10.3,11.7,11.3
108,2015-04-18 1:00,7.9,,0.5,290,55,5.8,-0.6,1008,1018.5,,,,,,,,,2000,,,5,7.1,9.7,11.3,11.2
108,2015-04-18 2:00,7.2,,0.6,270,53,5.4,-1.7,1008.1,1018.6,,,,,,,,,2000,,,4.4,6.5,9.3,11,11
108,2015-04-18 3:00,6.7,,0.1,0,56,5.5,-1.4,1008.1,1018.7,,,,,0,0,,,2000,1,,3.9,6,8.9,10.7,10.9
108,2015-04-18 4:00,6.2,,2.2,50,59,5.6,-1.2,1007.7,1018.3,,,,,0,0,,,2000,,,3.6,5.7,8.5,10.4,10.7
108,2015-04-18 5:00,5.5,,2.2,50,60,5.4,-1.6,1007.8,1018.4,,,,,1,0,Ci,,2000,,,3.1,5.3,8.1,10,10.6
108,2015-04-18 6:00,5.3,,1.7,50,63,5.6,-1.1,1008.2,1018.8,0,0,,,2,0,Ci,,2000,,,3.1,5,7.8,9.6,10.4
108,2015-04-18 7:00,5.7,,2.2,70,60,5.5,-1.4,1008.3,1018.9,0.4,0.18,,,3,0,Ci,,2000,,,4.3,5.3,7.5,9.5,10.3
108,2015-04-18 8:00,8.5,,2.4,70,45,5,-2.7,1008.1,1018.6,0.7,0.62,,,0,0,,,2000,,,10.1,7.6,7.6,9.4,10.3
108,2015-04-18 9:00,11.7,,2.6,90,32,4.4,-4.4,1008.6,1019,1,1.46,,,2,0,Ci,,2000,1,,17.1,11.6,8.5,9.4,10.2
108,2015-04-18 10:00,14.3,,3.3,90,28,4.6,-3.9,1008.3,1018.5,1,2.09,,,0,0,,,2000,,,21.5,15,9.6,9.5,10.1
108,2015-04-18 11:00,16.4,,2.6,70,21,3.9,-6,1007.6,1017.7,1,2.48,,,4,0,Ci,,2000,,,24.9,17.4,11.4,9.9,10
108,2015-04-18 12:00,18.3,,2.6,70,21,4.4,-4.4,1006.2,1016.2,1,2.77,,,0,0,,,2000,,,27.8,19.6,13.1,10.6,10.1
108,2015-04-18 13:00,20.4,,2,160,14,3.3,-8,1005.2,1015.2,1,2.91,,,3,0,Ci,,2000,,,28.9,21.7,14.7,11.5,10.2
108,2015-04-18 14:00,22,,1.8,70,14,3.7,-6.7,1004.2,1014.1,1,2.39,,,5,3,AcCi,32,2000,,,27.5,22.6,16.2,12.4,10.4
108,2015-04-18 15:00,23,,1.7,70,14,3.9,-5.9,1003,1012.8,1,2.05,,,7,7,Ac,32,2000,1,,26.9,22.6,17,13.2,10.8
108,2015-04-18 16:00,23.4,,1.2,320,14,4,-5.6,1002.1,1011.9,1,1.63,,,3,3,Sc,10,2000,,,24.4,21.9,17.5,14,11.1
108,2015-04-18 17:00,23.1,,1.5,250,15,4.2,-4.9,1001.8,1011.6,0.7,0.96,,,8,8,Sc,10,2000,,,20.5,20.8,17.6,14.5,11.4
108,2015-04-18 18:00,21.4,,2.9,230,15,3.8,-6.3,1001.7,1011.6,0,0.16,,,10,3,ScAs,10,2000,,,16.5,18.9,17.1,14.8,11.8
108,2015-04-18 19:00,20.3,,1.4,290,21,5,-2.7,1002.2,1012.2,0,0.04,,,,,,,2000,,,15.4,17.2,16.6,14.9,12
108,2015-04-18 20:00,19.2,0,0.9,70,26,5.8,-0.7,1002.5,1012.4,0,0,,,10,3,ScAs,10,1900,,1,15.2,16.1,15.9,14.8,12.2
108,2015-04-18 21:00,18.3,,2.4,50,30,6.3,0.4,1002.7,1012.7,,,,,10,1,ScAs,10,1800,1,,14.7,15.6,15.3,14.6,12.3
108,2015-04-18 22:00,18.1,,2,50,28,5.8,-0.7,1002.1,1012.1,,,,,,,,,2000,,,14.6,15.2,15,14.4,12.4
108,2015-04-18 23:00,17.3,,3.2,50,28,5.5,-1.4,1001.6,1011.6,,,,,,,,,2000,,,12.4,14.3,14.5,14.2,12.4
108,2015-04-19 0:00,17.2,,1.8,90,24,4.7,-3.5,1001.8,1011.8,,,,,9,9,Ac,32,2000,,,12.6,14,14.1,14,12.4
108,2015-04-19 1:00,17.2,,2.2,50,30,5.9,-0.5,1001.3,1011.3,,,,,,,,,2000,,,13,14,13.8,13.8,12.5
108,2015-04-19 2:00,17,,2.4,70,26,5,-2.6,1001.2,1011.2,,,,,,,,,2000,,,12.7,13.9,13.7,13.6,12.4
108,2015-04-19 3:00,16.8,,1.4,90,31,5.9,-0.4,1000.7,1010.8,,,,,9,2,ScAc,10,2000,1,,12.8,13.8,13.5,13.5,12.3
108,2015-04-19 4:00,17,,2.7,110,32,6.2,0.1,1000.1,1010.1,,,,,9,8,ScAc,10,1900,,,12.4,13.6,13.4,13.4,12.3
108,2015-04-19 5:00,16.7,,1.5,110,36,6.8,1.5,999.9,1010,,,,,10,4,ScAs,10,2000,,,12.5,13.6,13.3,13.3,12.3
108,2015-04-19 6:00,16.3,,3.1,70,43,7.9,3.6,1000,1010.1,0,0,,,10,7,ScAs,10,2000,,,12.5,13.5,13.2,13.2,12.3
108,2015-04-19 7:00,16.2,,4.2,70,42,7.7,3.2,999.9,1010,0,0.07,,,10,6,ScAs,10,2000,,,12.9,13.6,13.1,13.1,12.2
108,2015-04-19 8:00,16.5,,3.8,70,45,8.4,4.5,999.4,1009.5,0,0.29,,,10,7,ScAs,10,2000,,,14,14.2,13.2,13.1,12.2
108,2015-04-19 9:00,16.8,,3.8,90,44,8.4,4.4,999.1,1009.1,0,0.33,,,10,7,ScAs,10,2000,1,,14.4,14.8,13.3,13.1,12.2
108,2015-04-19 10:00,17,,3.4,70,41,7.9,3.6,999,1009,0,0.19,,,10,8,ScAc,10,1100,,,13.8,14.6,13.5,13.1,12.2
108,2015-04-19 11:00,15,1,2.9,70,81,13.7,11.7,999,1009.1,0,0.23,,,10,8,StNs,8,700,,1901,14.9,14.2,13.5,13.1,12.1
108,2015-04-19 12:00,14,3.5,2.6,70,90,14.3,12.3,998,1008.1,0,0.53,,,10,8,StNs,10,500,,1901,16,14.7,13.6,13.2,12.1
108,2015-04-19 13:00,14.4,1.5,4.4,70,91,14.9,12.9,996.7,1006.8,0,0.84,,,10,8,StNs,8,600,,1901,17.7,15.7,13.9,13.2,12.1
108,2015-04-19 14:00,14.6,0.5,4.2,70,96,15.9,13.9,996.2,1006.3,0,0.58,,,10,7,StNs,8,300,,1901,17.3,15.8,14.3,13.4,12.2
108,2015-04-19 15:00,15,0.5,5.4,70,97,16.5,14.5,994.9,1005,0,0.81,,,10,6,StNs,8,600,1,1901,19.9,16.5,14.5,13.5,12.2
108,2015-04-19 16:00,15,0,5.9,70,87,14.8,12.8,994.4,1004.5,0,0.75,,,10,6,ScAs,10,1100,,1901,18.2,16.6,14.9,13.7,12.3
108,2015-04-19 17:00,14.4,0,4.6,70,88,14.4,12.4,994.6,1004.7,0,0.34,,,10,7,StNs,8,600,,1901,15.6,15.9,14.9,13.9,12.4
108,2015-04-19 18:00,13.2,1,5.1,70,97,14.7,12.7,994.3,1004.4,0,0.14,,,10,8,StNs,8,400,,1901,14.5,14.9,14.7,14,12.4
108,2015-04-19 19:00,12.9,1,4.5,70,98,14.5,12.5,994.5,1004.6,0,0.05,,,10,8,StNs,8,400,,1901,13.7,14.3,14.4,14,12.5
108,2015-04-19 20:00,12.7,1,4.8,70,99,14.5,12.5,994.7,1004.9,0,0,,,10,8,StNs,8,400,,1901,13.4,13.9,14,13.9,12.5
108,2015-04-19 21:00,12.4,0,5.1,70,99,14.2,12.2,994.9,1005.1,,,,,10,7,ScAs,10,800,1,1901,13.1,13.5,13.8,13.7,12.5
108,2015-04-19 22:00,12.2,0.5,3.7,70,98,13.8,11.8,994.8,1005,,,,,10,7,ScAs,10,900,,1901,12.8,13.3,13.5,13.6,12.5
108,2015-04-19 23:00,11.6,1,3.7,50,98,13.3,11.2,994.6,1004.8,,,,,10,8,StNs,8,500,,1901,12.4,13,13.3,13.5,12.5
108,2015-04-20 0:00,11.2,0.5,4.2,50,97,12.9,10.7,994.2,1004.4,,,,,10,7,ScAs,10,900,,1901,12,12.7,13.1,13.3,12.5
108,2015-04-20 1:00,11,1,4.2,50,96,12.5,10.3,994.1,1004.3,,,,,10,8,ScAs,10,900,,1901,11.6,12.3,12.9,13.2,12.4
108,2015-04-20 2:00,10.9,0.5,4.4,50,92,11.9,9.6,994.1,1004.3,,,,,10,7,ScAs,10,1200,,1901,11.5,12.1,12.7,13.1,12.4
108,2015-04-20 3:00,10.5,1.5,4.7,50,93,11.8,9.4,993.9,1004.2,,,,,10,8,StNs,8,1500,1,1,11.2,11.8,12.5,13,12.3
108,2015-04-20 4:00,10.4,0.5,4.5,50,93,11.7,9.3,993.5,1003.8,,,,,10,7,StNs,8,1000,,1,11,11.6,12.3,12.9,12.3
108,2015-04-20 5:00,10.4,0.5,3.4,50,91,11.4,8.9,993.2,1003.5,,,,,10,5,ScAs,10,1500,,1,10.9,11.5,12.1,12.7,12.2
